model_name,test_101_accuracy_proportional_gap,test_101_top5_accuracy_proportional_gap,test_101_log_loss_proportional_gap,test_101_cross_entropy_loss_proportional_gap,test_101_uncertainty_rejection_auc_proportional_gap,test_101_f1_score_proportional_gap,test_101_recall_proportional_gap,test_101_cvar_risk_proportional_gap,test_101_roc_auc_proportional_gap,test_101_entropy_proportional_gap,test_101_precision_proportional_gap,test_10c1_accuracy_proportional_gap,test_10c1_top5_accuracy_proportional_gap,test_10c1_log_loss_proportional_gap,test_10c1_cross_entropy_loss_proportional_gap,test_10c1_uncertainty_rejection_auc_proportional_gap,test_10c1_f1_score_proportional_gap,test_10c1_recall_proportional_gap,test_10c1_cvar_risk_proportional_gap,test_10c1_roc_auc_proportional_gap,test_10c1_entropy_proportional_gap,test_10c1_precision_proportional_gap,test_10c2_accuracy_proportional_gap,test_10c2_top5_accuracy_proportional_gap,test_10c2_log_loss_proportional_gap,test_10c2_cross_entropy_loss_proportional_gap,test_10c2_uncertainty_rejection_auc_proportional_gap,test_10c2_f1_score_proportional_gap,test_10c2_recall_proportional_gap,test_10c2_cvar_risk_proportional_gap,test_10c2_roc_auc_proportional_gap,test_10c2_entropy_proportional_gap,test_10c2_precision_proportional_gap,test_10c3_accuracy_proportional_gap,test_10c3_top5_accuracy_proportional_gap,test_10c3_log_loss_proportional_gap,test_10c3_cross_entropy_loss_proportional_gap,test_10c3_uncertainty_rejection_auc_proportional_gap,test_10c3_f1_score_proportional_gap,test_10c3_recall_proportional_gap,test_10c3_cvar_risk_proportional_gap,test_10c3_roc_auc_proportional_gap,test_10c3_entropy_proportional_gap,test_10c3_precision_proportional_gap,test_10c4_accuracy_proportional_gap,test_10c4_top5_accuracy_proportional_gap,test_10c4_log_loss_proportional_gap,test_10c4_cross_entropy_loss_proportional_gap,test_10c4_uncertainty_rejection_auc_proportional_gap,test_10c4_f1_score_proportional_gap,test_10c4_recall_proportional_gap,test_10c4_cvar_risk_proportional_gap,test_10c4_roc_auc_proportional_gap,test_10c4_entropy_proportional_gap,test_10c4_precision_proportional_gap,test_10c5_accuracy_proportional_gap,test_10c5_top5_accuracy_proportional_gap,test_10c5_log_loss_proportional_gap,test_10c5_cross_entropy_loss_proportional_gap,test_10c5_uncertainty_rejection_auc_proportional_gap,test_10c5_f1_score_proportional_gap,test_10c5_recall_proportional_gap,test_10c5_cvar_risk_proportional_gap,test_10c5_roc_auc_proportional_gap,test_10c5_entropy_proportional_gap,test_10c5_precision_proportional_gap,fgsm_accuracy_proportional_gap,fgsm_top5_accuracy_proportional_gap,fgsm_log_loss_proportional_gap,fgsm_cross_entropy_loss_proportional_gap,fgsm_uncertainty_rejection_auc_proportional_gap,fgsm_f1_score_proportional_gap,fgsm_recall_proportional_gap,fgsm_cvar_risk_proportional_gap,fgsm_roc_auc_proportional_gap,fgsm_entropy_proportional_gap,fgsm_precision_proportional_gap,pgd_accuracy_proportional_gap,pgd_top5_accuracy_proportional_gap,pgd_log_loss_proportional_gap,pgd_cross_entropy_loss_proportional_gap,pgd_uncertainty_rejection_auc_proportional_gap,pgd_f1_score_proportional_gap,pgd_recall_proportional_gap,pgd_cvar_risk_proportional_gap,pgd_roc_auc_proportional_gap,pgd_entropy_proportional_gap,pgd_precision_proportional_gap,cw_accuracy_proportional_gap,cw_top5_accuracy_proportional_gap,cw_log_loss_proportional_gap,cw_cross_entropy_loss_proportional_gap,cw_uncertainty_rejection_auc_proportional_gap,cw_f1_score_proportional_gap,cw_recall_proportional_gap,cw_cvar_risk_proportional_gap,cw_roc_auc_proportional_gap,cw_entropy_proportional_gap,cw_precision_proportional_gap,deepfool_accuracy_proportional_gap,deepfool_top5_accuracy_proportional_gap,deepfool_log_loss_proportional_gap,deepfool_cross_entropy_loss_proportional_gap,deepfool_uncertainty_rejection_auc_proportional_gap,deepfool_f1_score_proportional_gap,deepfool_recall_proportional_gap,deepfool_cvar_risk_proportional_gap,deepfool_roc_auc_proportional_gap,deepfool_entropy_proportional_gap,deepfool_precision_proportional_gap,bim_accuracy_proportional_gap,bim_top5_accuracy_proportional_gap,bim_log_loss_proportional_gap,bim_cross_entropy_loss_proportional_gap,bim_uncertainty_rejection_auc_proportional_gap,bim_f1_score_proportional_gap,bim_recall_proportional_gap,bim_cvar_risk_proportional_gap,bim_roc_auc_proportional_gap,bim_entropy_proportional_gap,bim_precision_proportional_gap
conv2True_32_64fcTrue_320ReLU05_160ReLU02_lr001_sgd,0.21294964028776966,0.04204721695674647,0.5576488156681005,0.55764866,1.180434012744362,0.21145990378859295,0.21294964028776994,0.55762076,0.05129341456384341,0.23386085,0.2089501995081194,0.07793764988009581,0.013785972772703749,0.19240874897487245,0.1924087,0.37322237153040977,0.07701963006591292,0.07793764988009595,0.19240247,0.01564043800509429,0.11811754,0.06266632217163234,0.1472422062350119,0.02550404962950193,0.38329259384188524,0.38329262,0.7588872560911839,0.1450140261222036,0.14724220623501222,0.3832776,0.032812282378647355,0.20317005,0.1210076491092492,0.19856115107913655,0.03704980182664133,0.5458513352218713,0.5458512,1.0716983593150142,0.19562700460244853,0.1985611510791367,0.5458267,0.04695870094856219,0.25471842,0.15712493820495269,0.26115107913669067,0.053765293813544654,0.8031770990248056,0.803177,1.523263711541307,0.2577200609342864,0.2611510791366908,0.8031511,0.06965422173153397,0.29948372,0.20296056647739408,0.3448441247002398,0.0880579010856453,1.113663008449394,1.1136628,2.0756129584367935,0.34352567669357265,0.34484412470023984,1.113618,0.09887165652203216,0.3591095,0.26178487055000105,0.6743405275779376,0.12390143029467507,2.7617386411228795,2.7617595,5.350567040822189,0.674432745987445,0.6743405275779377,2.761358,0.2146250361112743,0.015734913,0.6655934267157981,0.18033573141486806,0.017921764604514886,0.47189528172530965,0.4718952,0.9592865305652335,0.18373335980996275,0.18033573141486803,0.47188914,0.03745057854011398,0.0649146,0.1784477908050621,0.851558752997602,0.0,0.4295565063785857,0.42955658,4.525346038370403,0.8446837349325865,0.851558752997602,0.4295578,0.06895588954189315,0.54023665,0.8307669862923409,0.956115107913669,0.0,0.4400678261697155,0.4400678,7.090934706750288,0.9553930266593739,0.9561151079136692,0.4051982,0.07126182746487532,0.6961381,0.952042196355757,0.17865707434052755,0.017749439944856105,0.46935877157075656,0.4693587,0.9531137822767418,0.1821283781029497,0.17865707434052752,0.46935257,0.037212828098282524,0.063945495,0.17683803930215597
conv2True_32_64fcTrue_320ReLU05_160ReLU02_lr0001_sgd,0.21247280638143576,0.035750940814232,0.4625182445016304,0.46251822,1.0629149491893597,0.21456630780647393,0.21247280638143592,0.4621049,0.049630618416029296,0.22089103,0.20724479762139464,0.07976794778825243,0.011289770783441679,0.19471647977714235,0.1947163,0.3666774357446159,0.07856042532871267,0.0797679477882526,0.1946141,0.0196596117419156,0.09823147,0.07167113480955166,0.16098622189992748,0.02531645569620259,0.3864954940657023,0.3864954,0.7641317341340117,0.15763570495113452,0.16098622189992748,0.38629958,0.04096550309112768,0.16317323,0.14092019721449073,0.20836354846507138,0.04464591173451942,0.5320440540716622,0.5320438,1.039822843900301,0.20276199961469377,0.2083635484650712,0.5318238,0.057821412234493615,0.19585156,0.17802383836930238,0.2707275803722504,0.06825179609989737,0.7418605684271586,0.74186045,1.4492083094421768,0.2643828012657337,0.27072758037225025,0.74162376,0.081813849305499,0.20861594,0.234622286637416,0.3374425912496979,0.09664728019158406,0.962943175333272,0.962943,1.85766872133243,0.33071492959231163,0.3374425912496979,0.9625323,0.11051449388894337,0.2572402,0.29181184667604665,0.7065506405607928,0.14112213479302094,2.2281763057244426,2.228176,5.148130014864009,0.7029018836552047,0.7065506405607929,2.224766,0.24277841085894672,0.082633875,0.6986847324355648,0.19361856417693973,0.015224084844338041,0.42477811042516,0.42477795,0.9854031846335483,0.19358483066450635,0.1936185641769399,0.42465734,0.04412310965302907,0.080435924,0.19345420016761306,0.8849407783417935,0.0,0.4494214169172261,0.44942126,4.573678564697629,0.8799279076417342,0.8849407783417935,0.44943732,0.06219646400365481,0.31365377,0.8715108818507605,0.9572153734590283,0.0,0.45391780320367253,0.45391777,6.488272578787589,0.956489216271388,0.9572153734590283,0.4149742,0.06069169082614928,0.40163472,0.9552354802758238,0.19265167996132468,0.014710913445090748,0.42178251087674407,0.4217824,0.9811950798864373,0.19268630058488037,0.19265167996132468,0.42166278,0.043753080802458516,0.07926186,0.19259896749922462
conv2True_32_64fcTrue_320ReLU05_160ReLU02_lrscheduler_sgd,0.21245508982035918,0.027317739457059877,0.5973012888936563,0.5973012,1.1506302633882493,0.21411874041978923,0.21245508982035918,0.5972879,0.049226012753506965,0.22831811,0.203973175912658,0.049341317365269456,0.008024585965511267,0.15144312633623924,0.15144314,0.26947330804080477,0.04807342697216058,0.049341317365269456,0.15143771,0.01264789368140846,0.10624492,0.03641504854813179,0.12694610778443105,0.017585794775482326,0.36863596725454345,0.36863583,0.6918275925186381,0.12181111888887686,0.12694610778443105,0.36862496,0.031185632850109057,0.2026345,0.0939739881875078,0.1609580838323353,0.029366569916339375,0.4906702862660516,0.49067032,0.901710282153521,0.15328524012038502,0.1609580838323353,0.49065498,0.04241392838913175,0.26199853,0.11478195845976871,0.22994011976047893,0.051050025610380696,0.7471910720812931,0.74719095,1.2748716284645703,0.22096784086300642,0.22994011976047893,0.74717444,0.06551120401161936,0.3065448,0.1774473360106176,0.31664670658682637,0.07768482158101415,1.0296487949217599,1.0296485,1.7990373247320957,0.30622447400412006,0.31664670658682637,1.0296203,0.0941122415384457,0.39899656,0.2474848192651705,0.6970059880239521,0.12395424278640943,3.0642618665913677,3.0642886,5.567511773868927,0.6881745983707424,0.6970059880239521,3.0638416,0.22081727280742994,0.03929045,0.67619585467814,0.18275449101796407,0.01792726651869554,0.5173770725479506,0.517377,1.027863006204442,0.18258058294956825,0.18275449101796407,0.51737154,0.03939107383945596,0.062033962,0.17695961399025908,0.872814371257485,0.0,0.45182364542041675,0.4518236,4.688121214627833,0.8654105079923955,0.872814371257485,0.45182386,0.07402114043822701,0.629463,0.8541399062667738,0.955688622754491,0.0,0.440476102078386,0.44047615,6.927746397160463,0.9542944542022929,0.955688622754491,0.4059127,0.0736255439007484,0.77915096,0.9517304816641967,0.18179640718562867,0.01792726651869554,0.5146109582532805,0.514611,1.0226905620614917,0.18168050329024313,0.18179640718562867,0.5146056,0.03914978777860396,0.06092339,0.17614998783792918
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lr001_adam,0.26507638702760655,0.043424969357380494,0.4778400784886301,0.47784004,0.9750779694839113,0.2634153042186324,0.2650763870276064,0.47768587,0.06606052879610792,0.20371448,0.2578316591963456,0.04047172339855267,0.00455261775520921,0.06057464509498663,0.06057464,0.12348208092162126,0.0394063405838865,0.0404717233985525,0.060554888,0.00787613843860714,0.047367875,0.03699225944126304,0.08067542213883681,0.013657853265627748,0.1484416759936324,0.14844169,0.2651136902805674,0.07672689187131486,0.08067542213883665,0.14839555,0.018380923106186924,0.08946334,0.06554647010351523,0.11551862771374961,0.026265102433899516,0.2309769854445907,0.23097709,0.3915286879648941,0.10932042781485207,0.11551862771374964,0.23091847,0.028707439759504367,0.1300764,0.09290881830649028,0.13830072366657725,0.03764664682192254,0.30991944335530236,0.30991948,0.5095570389418914,0.13426491977013424,0.1383007236665771,0.30983248,0.039417097869272964,0.16058107,0.11342603937250106,0.20530688823371757,0.05970933286639814,0.4621200056515662,0.46211985,0.7583714427546652,0.1973289667766654,0.20530688823371743,0.46199384,0.060386434606104614,0.21408126,0.1692589846422426,0.6073438756365586,0.1157415513920504,1.5953332027506897,1.5959983,3.0387774607852704,0.6149404065931698,0.6073438756365586,1.5951779,0.18833922529586195,0.015960975,0.6203749296090048,0.17153578129187888,0.021187182630012256,0.33456799733714604,0.33456796,0.6691859485177392,0.17630141226606455,0.17153578129187855,0.33452502,0.040704507738186416,0.039493933,0.17856631139576906,0.7732511391047976,0.0,0.2855389956487197,0.28553906,2.3486145945237027,0.7755009194580582,0.7732511391047976,0.2855541,0.05430648700898053,0.32617655,0.7768025393879315,0.9541677834360762,0.0,0.3332257878852096,0.3332259,4.370016275646507,0.9544415809574299,0.9541677834360761,0.30389267,0.07008415468232755,0.45965642,0.9541857588285748,0.16965960868399899,0.020486779898441564,0.33066067814046973,0.33066055,0.6616906098493968,0.17428165130303297,0.16965960868399885,0.33061847,0.04020927074205923,0.038880073,0.17671533498205383
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lr0001_adam,0.23513215859030825,0.05081194342587741,0.4692532327470408,0.46925315,0.8706518348841695,0.24409385764547126,0.23513215859030837,0.4690416,0.06711805511564677,0.16378255,0.22758747891264067,0.07461453744493378,0.014318142133752453,0.12602467319477628,0.12602472,0.2119346914013332,0.07428292285942534,0.07461453744493378,0.12596552,0.01662656203080073,0.06190606,0.06300764996979906,0.15611233480176198,0.031080845119608937,0.27368677349500165,0.27368674,0.45225738094068135,0.1561287302968059,0.15611233480176198,0.2736059,0.03530990805412045,0.11527871,0.1255615553110292,0.21971365638766513,0.051510389383621465,0.4363459322071718,0.4363459,0.6958520122031613,0.22041313640592242,0.21971365638766505,0.43623704,0.05539895268083083,0.13298474,0.17577573447443642,0.2769823788546255,0.06862231534834992,0.5983689435972592,0.5983689,0.9036068314246853,0.28048579710119315,0.2769823788546254,0.5982505,0.07779826902947234,0.1468249,0.22877711378188578,0.32103524229074887,0.0960363191898027,0.8048374769525682,0.8048373,1.1396708073551738,0.32566887638398073,0.321035242290749,0.80467325,0.10601560178030418,0.15717484,0.26054800658943833,0.7533039647577092,0.17723066177754498,2.0751741478008046,2.075177,3.31945986750217,0.7498007263838323,0.7533039647577092,2.0718691,0.25517412648105026,0.04160926,0.742327430685719,0.2717511013215858,0.03247773703509694,0.4751673066454438,0.4751673,0.952705084564465,0.274146301824303,0.2717511013215859,0.4750349,0.0629059401404589,0.03679071,0.269747996053515,0.9193281938325992,0.0,0.32341737413441796,0.32341743,3.0169124728117724,0.9145169473406192,0.9193281938325992,0.3221339,0.06874107189507703,0.3291996,0.9067459792320866,0.9556718061674008,0.0,0.29700743533010027,0.29700738,3.8280368453781777,0.9536961323693157,0.9556718061674008,0.2681962,0.06321431733996134,0.37276855,0.9510119114724156,0.2673458149779735,0.031953902566788865,0.46488182599044664,0.4648818,0.9300705980007843,0.26969752385739076,0.2673458149779734,0.4647548,0.061418408758273514,0.035210475,0.26498433273955224
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lrscheduler_adam,0.24011831137402534,0.051371051718153427,0.3997855679030605,0.39978558,0.7566034654525997,0.24210782046080556,0.24011831137402534,0.3993002,0.06052879781484109,0.15412147,0.22030040916928098,0.04598010217800479,0.00885109337035758,0.07653819347036457,0.07653807,0.13038579506965267,0.04527740983178871,0.04598010217800497,0.0763766,0.010341870006907486,0.0552383,0.03247531148829459,0.1113202473783276,0.02395001735508506,0.19422652394788645,0.19422649,0.32348280206977553,0.10909688032802915,0.11132024737832742,0.19394264,0.02566786315923721,0.099935666,0.07782605105203177,0.16536703414896484,0.03471017007983338,0.27536387275275825,0.27536386,0.5040164990582211,0.16257780304149347,0.16536703414896464,0.27500725,0.03669582530656307,0.1260089,0.11935199160275421,0.20865824146275883,0.052933009371745984,0.38219262929352626,0.38219255,0.6339040492748338,0.208172567189798,0.20865824146275874,0.38178363,0.05394193228856926,0.1555873,0.16345408264841174,0.2610916913148696,0.07514751822283934,0.5290722746856138,0.52907217,0.8244528866774882,0.2616796510002818,0.2610916913148696,0.5285175,0.07763939248876496,0.19671024,0.20640356414753075,0.60446356547459,0.11870878167303019,1.2750997074265156,1.2750996,2.7319600469255345,0.6088819218436518,0.6044635654745899,1.2730057,0.1866014586497799,0.06662125,0.6098489170541517,0.1809626243613874,0.022040958000694204,0.28222049589886117,0.2822203,0.6096703426365436,0.1835192327988905,0.1809626243613876,0.2820846,0.03996808064812669,0.046556883,0.18194967094752912,0.8080129066953482,0.0,0.2793289041358773,0.2793287,2.3638572149462362,0.8067120889943511,0.8080129066953482,0.27940035,0.04854878757812113,0.19418156,0.8002500002791398,0.9631621403603119,0.0,0.3361986293788768,0.3361987,4.1232977011622856,0.9629894220668578,0.9631621403603119,0.30389014,0.06117810070745991,0.2990622,0.9612549278647142,0.1769292820650713,0.02152030544949676,0.2762590108638871,0.276259,0.5952483197951307,0.17940482882860403,0.1769292820650711,0.2761272,0.03905225862128939,0.045375876,0.1778180437170251
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lr001_adam,0.2307692307692308,0.048247136410968415,0.3643999961332044,0.36440018,0.7878265563188024,0.23089994957945384,0.23076923076923048,0.36377528,0.056215360700479625,0.1613654,0.21419526170474198,0.04407051282051277,0.011975008677542589,0.08093592279431139,0.081095316,0.14459291766218438,0.042325687654813274,0.0440705128205126,0.08093132,0.01119730107858126,0.051616848,0.03496372039135346,0.10470085470085473,0.02134675459909761,0.18334131111750848,0.1835403,0.32194362929987025,0.1012448029637995,0.1047008547008544,0.18331598,0.025684345300422483,0.08702173,0.08769404042093981,0.1370192307692308,0.03488372093023265,0.2622765722508667,0.26247364,0.4629205184348071,0.13295889532953425,0.13701923076923048,0.262139,0.036671359925038914,0.11175981,0.1152648117543078,0.19097222222222218,0.05206525511975013,0.36385430709713085,0.36395073,0.6359262485937608,0.18514416395630182,0.1909722222222222,0.36358595,0.05270750826779047,0.13959095,0.16224632719402507,0.2620192307692307,0.07219715376605347,0.5091947838243503,0.50919485,0.8836431394376797,0.25454078387731405,0.2620192307692306,0.50868046,0.07611218630346749,0.17262119,0.2186610233499414,0.6145833333333334,0.11211384935786187,1.2860202567230807,1.2867931,2.9600444475229843,0.6118659451699814,0.6145833333333331,1.2848718,0.19191705774754023,0.057772733,0.6076425749514222,0.17654914529914525,0.022908712252690058,0.28318090390200573,0.28336412,0.6372762727907223,0.17698633123553895,0.17654914529914528,0.28324798,0.04215418765517357,0.04402031,0.1750790535310006,0.8154380341880342,0.0,0.30509955896229585,0.30509943,2.564394005428179,0.8076579688825215,0.8154380341880342,0.30527952,0.05022793516938873,0.20319979,0.7923550577279086,0.9746260683760684,0.00017355085039926345,0.4056970331277747,0.4056971,4.402309114930196,0.9737039928096762,0.9746260683760684,0.37335896,0.06968890759135248,0.3144898,0.971693811619644,0.17334401709401703,0.022388059701492616,0.27797158578362974,0.27815443,0.6240107794590789,0.17385652266777393,0.1733440170940169,0.27804226,0.04132928543397337,0.043173406,0.17187812572304625
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lr0001_adam,0.23972050524052677,0.05555555555555555,0.42333240768625696,0.42333233,0.8224528421299606,0.2403318235252476,0.23972050524052688,0.4228574,0.06461522066978972,0.14452149,0.2374603169760393,0.040849234076861037,0.005884389061959084,0.06941513551290124,0.06941508,0.12309112528790665,0.03989891720801628,0.04084923407686103,0.06928281,0.010295926054145923,0.04707388,0.04019825429954843,0.07874227358237025,0.017480096919349177,0.15190236469534651,0.15190226,0.25898386033500564,0.07665593667517823,0.0787422735823706,0.15165341,0.022673688515442363,0.09327446,0.07391851534453028,0.12631013168503097,0.031671858774662484,0.23751493202400165,0.23751491,0.4179890989495291,0.12356947593680018,0.1263101316850311,0.2372586,0.035349911460587476,0.11552168,0.11544916936205409,0.18113410373555489,0.04655590169608856,0.3438074928912079,0.34380743,0.6007781872285479,0.1769211536591942,0.18113410373555502,0.34355292,0.05290791771938011,0.14938472,0.1664247962415759,0.2510077936038699,0.07268951194184835,0.49772244529510423,0.49772227,0.8251549045250924,0.24526181508030534,0.25100779360387,0.4972747,0.07764176202192036,0.18075374,0.22398205388873108,0.7059930126310131,0.14935964001384555,1.610182010405567,1.6101817,3.347575312252659,0.7120644522853335,0.7059930126310132,1.6067775,0.23356652891219168,0.025462003,0.7164886133881119,0.235420585864015,0.028729664243682885,0.3839683276504499,0.38396835,0.83621940931714,0.2414008435544364,0.23542058586401504,0.38377467,0.05473159077682232,0.041489292,0.24440547242072583,0.890620800859984,0.0,0.35814846219342383,0.35814834,3.015155305915678,0.8890709122228299,0.890620800859984,0.35802275,0.06214258653142891,0.24924794,0.8868274351652862,0.9696318194033862,0.0003461405330563828,0.40569486994590537,0.40569475,4.207500979686613,0.9694270168714484,0.9696318194033862,0.37289086,0.07111690571275549,0.30934122,0.9687971317948479,0.23058317656543934,0.027518172377985428,0.37420971043107887,0.3742098,0.814753952245593,0.23668380163909544,0.23058317656543956,0.37402114,0.05324347872952282,0.040405042,0.2397942971220674
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lrscheduler_adam,0.25298963592878015,0.05227391531625723,0.4561165534883661,0.45611653,0.9159871614678629,0.25609856723555935,0.2529896359287804,0.45580283,0.06345027708022355,0.16503109,0.23709550980533037,0.05633802816901408,0.010106290294476437,0.10687525554199778,0.106875256,0.2039634811971109,0.056281712559413166,0.05633802816901442,0.1067791,0.013510885270817174,0.05596156,0.049677424410987145,0.13234121711400473,0.020909566126502892,0.23340519513568334,0.23340507,0.4326430153880791,0.1307027730881352,0.13234121711400487,0.23325588,0.02947593808415775,0.09958953,0.11425187757736552,0.16662237576401814,0.03937968287158049,0.3405624377508898,0.34056243,0.5974748237649598,0.16349410162704373,0.16662237576401828,0.34030706,0.04336171220127753,0.13179033,0.1343113980476066,0.21073611480201965,0.056107335772782686,0.44100454840637704,0.44100457,0.74738206313211,0.20658180072268228,0.21073611480201979,0.44070485,0.05837274965568042,0.15355536,0.1742102492973821,0.2742492692001063,0.08207004704652379,0.5983143310705562,0.5983143,0.9914435404075322,0.27085510038780963,0.2742492692001064,0.59787416,0.08234232752692722,0.18603088,0.22972861845770387,0.618389582779697,0.11465412092699079,1.4016213250385885,1.4016212,3.04753927447043,0.6147458584496622,0.6183895827796971,1.3998442,0.1967760620192873,0.055074826,0.6080561519703997,0.19160244485782618,0.021083812510890396,0.3213157317438579,0.32131577,0.6930217982989507,0.19239439858793225,0.19160244485782632,0.32119307,0.044561940045635275,0.04298205,0.19025582633340365,0.8312516609088493,0.0,0.3129434060526887,0.3129434,2.7284315088474123,0.8234232552864563,0.8312516609088494,0.31299487,0.052868842947202704,0.23676313,0.8135768110783894,0.9638586234387457,0.0,0.39730157303663166,0.3973015,4.479864168966825,0.9622171680886321,0.9638586234387457,0.36456865,0.06870442366849297,0.3472338,0.9598394799284491,0.18735051820356088,0.021258058895277904,0.31340375852563107,0.31340382,0.6769436177538444,0.1881789107901611,0.18735051820356105,0.31328496,0.043434422136710574,0.04199806,0.18599682791049985
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lr001_sgd,0.2265491756679932,0.05323992994746057,0.33617260933903287,0.33617258,0.6473346452025669,0.22520456743560183,0.22654917566799307,0.33575708,0.061014622549009696,0.15389273,0.22459039979192122,0.054576463899943195,0.010683012259194385,0.07264736653604405,0.07264738,0.11915042312969065,0.05269967627788137,0.054576463899943015,0.07254448,0.012082960171597133,0.042544324,0.051163313036789004,0.10318362706083001,0.020490367775831835,0.14727887389913516,0.1472789,0.2589420372776172,0.10099519968453477,0.10318362706082984,0.14708872,0.024702245574453517,0.077627964,0.0971827470277473,0.13757816941444,0.03274956217162873,0.21996164769831333,0.21996176,0.35888126243063095,0.1344488791219919,0.13757816941443984,0.21971312,0.03706987002852548,0.093391486,0.12636142066694406,0.1836270608300171,0.050262697022767026,0.2982326046325527,0.29823267,0.5197495330300995,0.18102527770511623,0.18362706083001692,0.29797614,0.05139705689107587,0.113388866,0.17204868852807526,0.2470153496304719,0.07285464098073557,0.41824180380854364,0.4182419,0.6842689199596982,0.24523402853141602,0.24701534963047175,0.41794056,0.07445078679004093,0.1390821,0.2318825758725501,0.6452529846503696,0.140630472854641,1.2873344486366682,1.2873344,2.527434619875493,0.6459564305038278,0.6452529846503694,1.2844387,0.21376289555986389,0.0197937,0.6442055390009362,0.2072200113700967,0.02697022767075301,0.3026051281897139,0.30260518,0.6534587321344413,0.20914010630862728,0.20722001137009657,0.30239928,0.05070813125319677,0.035434987,0.20970118584373482,0.8422399090392269,0.0,0.2425627493950069,0.2425627,2.163107051265949,0.8388288211392649,0.8422399090392267,0.24256301,0.04945668325088411,0.17776935,0.831629603131739,0.9587833996588971,0.0,0.2763310719937572,0.27633107,3.419176861493742,0.9582380071039548,0.9587833996588971,0.24738847,0.057789056303451374,0.26242638,0.9571141681651024,0.2060830017055145,0.026619964973730283,0.29740786594250324,0.29740798,0.6441064917555067,0.20796544860245322,0.20608300170551436,0.29720822,0.0497749910542266,0.034328327,0.20873238632243252
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lr0001_sgd,0.27272727272727265,0.05939889738573724,0.33169488047454515,0.33169505,0.6695175979564867,0.27338726526054985,0.27272727272727265,0.33138496,0.07339497996900446,0.10700811,0.2640592498597458,0.046525864707682864,0.009959096567668592,0.062066450066309495,0.062066406,0.11227793332488208,0.045576704868119954,0.04652586470768266,0.061935313,0.013092048828520102,0.030514149,0.04243134280961386,0.12213039485766759,0.028098879601636123,0.164494694328181,0.16449465,0.28106410574857,0.1197704581863036,0.12213039485766769,0.16435194,0.035305954016365854,0.055937666,0.11235034563537562,0.15426997245179058,0.049617641828205564,0.2339198535994902,0.23391992,0.37961032037683784,0.15121240399359714,0.15426997245179067,0.23375341,0.05071508313930305,0.060866706,0.13972970661666506,0.20814202632384451,0.0649119686999823,0.32722366188427787,0.3272236,0.5249426349146277,0.2050167263269509,0.20814202632384451,0.3270492,0.07116205255556039,0.06258537,0.1935780012090087,0.25589225589225584,0.08162902365285436,0.4279382770254519,0.4279383,0.659595508478262,0.25021731671932823,0.25589225589225584,0.42775142,0.09374730529631535,0.07530141,0.2272676587267939,0.7860422405876951,0.23208251822870357,1.466050033877838,1.46605,2.395073572078102,0.7840809317177523,0.7860422405876951,1.457692,0.3021943863898503,0.03567962,0.7810424488388688,0.3217018671564126,0.056197759203272364,0.42094125524010706,0.42094123,0.9083875781493592,0.3232724555098348,0.3217018671564126,0.42024112,0.09075990377759373,0.024526054,0.3228231160962184,0.9412304866850321,0.0,0.24768810799228752,0.24768819,2.2534294959123815,0.9382402143789395,0.9412304866850321,0.23719163,0.05980160250025214,0.16874407,0.933985212044813,0.9485766758494031,0.0,0.2273114841343567,0.22731155,2.641938370820682,0.9466520934558851,0.9485766758494031,0.2008401,0.05457450837014663,0.19591181,0.9441620596782312,0.31802877257422707,0.053352303041081316,0.40800344971462665,0.40800354,0.8903781795124477,0.31928076181967596,0.31802877257422707,0.40733403,0.08755704615798393,0.02216621,0.31819113731608584
