model_name,test_101_accuracy,test_101_top5_accuracy,test_101_log_loss,test_101_cross_entropy_loss,test_101_uncertainty_rejection_auc,test_101_f1_score,test_101_recall,test_101_cvar_risk,test_101_roc_auc,test_101_entropy,test_101_precision,test_10c1_accuracy,test_10c1_top5_accuracy,test_10c1_log_loss,test_10c1_cross_entropy_loss,test_10c1_uncertainty_rejection_auc,test_10c1_f1_score,test_10c1_recall,test_10c1_cvar_risk,test_10c1_roc_auc,test_10c1_entropy,test_10c1_precision,test_10c2_accuracy,test_10c2_top5_accuracy,test_10c2_log_loss,test_10c2_cross_entropy_loss,test_10c2_uncertainty_rejection_auc,test_10c2_f1_score,test_10c2_recall,test_10c2_cvar_risk,test_10c2_roc_auc,test_10c2_entropy,test_10c2_precision,test_10c3_accuracy,test_10c3_top5_accuracy,test_10c3_log_loss,test_10c3_cross_entropy_loss,test_10c3_uncertainty_rejection_auc,test_10c3_f1_score,test_10c3_recall,test_10c3_cvar_risk,test_10c3_roc_auc,test_10c3_entropy,test_10c3_precision,test_10c4_accuracy,test_10c4_top5_accuracy,test_10c4_log_loss,test_10c4_cross_entropy_loss,test_10c4_uncertainty_rejection_auc,test_10c4_f1_score,test_10c4_recall,test_10c4_cvar_risk,test_10c4_roc_auc,test_10c4_entropy,test_10c4_precision,test_10c5_accuracy,test_10c5_top5_accuracy,test_10c5_log_loss,test_10c5_cross_entropy_loss,test_10c5_uncertainty_rejection_auc,test_10c5_f1_score,test_10c5_recall,test_10c5_cvar_risk,test_10c5_roc_auc,test_10c5_entropy,test_10c5_precision,fgsm_accuracy,fgsm_top5_accuracy,fgsm_log_loss,fgsm_cross_entropy_loss,fgsm_uncertainty_rejection_auc,fgsm_f1_score,fgsm_recall,fgsm_cvar_risk,fgsm_roc_auc,fgsm_entropy,fgsm_precision,pgd_accuracy,pgd_top5_accuracy,pgd_log_loss,pgd_cross_entropy_loss,pgd_uncertainty_rejection_auc,pgd_f1_score,pgd_recall,pgd_cvar_risk,pgd_roc_auc,pgd_entropy,pgd_precision,cw_accuracy,cw_top5_accuracy,cw_log_loss,cw_cross_entropy_loss,cw_uncertainty_rejection_auc,cw_f1_score,cw_recall,cw_cvar_risk,cw_roc_auc,cw_entropy,cw_precision,deepfool_accuracy,deepfool_top5_accuracy,deepfool_log_loss,deepfool_cross_entropy_loss,deepfool_uncertainty_rejection_auc,deepfool_f1_score,deepfool_recall,deepfool_cvar_risk,deepfool_roc_auc,deepfool_entropy,deepfool_precision,bim_accuracy,bim_top5_accuracy,bim_log_loss,bim_cross_entropy_loss,bim_uncertainty_rejection_auc,bim_f1_score,bim_recall,bim_cvar_risk,bim_roc_auc,bim_entropy,bim_precision
conv2True_32_64fcTrue_320ReLU05_160ReLU02_lrscheduler_sgd,0.548,0.9495,1.6041094671580343,1.6041094,0.2641528257612348,0.5467371686930951,0.548,1.6885148,0.9069100000000001,0.6056449,0.5622060940960957,0.6615,0.9683333333333334,1.1563509230805964,1.156351,0.15592404108511498,0.6622548037587372,0.6615,1.2172005,0.9418005864197531,0.54545444,0.6805465789505738,0.6075,0.959,1.3744695051781008,1.3744694,0.20780003279622172,0.6109555312375372,0.6075,1.4467921,0.9241180864197529,0.5929811,0.6398946993206784,0.5838333333333333,0.9475,1.4970239711424596,1.497024,0.23357903650933642,0.589059002061603,0.5838333333333333,1.5757917,0.9134078086419753,0.62225163,0.6251987527283662,0.5358333333333334,0.9263333333333333,1.7546381256605825,1.7546381,0.27941286753598343,0.5419722532064738,0.5358333333333334,1.846962,0.8913761265432101,0.644216,0.5809403733850411,0.4755,0.9003333333333333,2.0382997682265382,2.0382996,0.3437939246582955,0.48265925948427035,0.4755,2.1455393,0.8640945987654319,0.68980104,0.5314753318696279,0.21083333333333334,0.8551666666666666,4.081584972440755,4.081612,0.8066597140479612,0.21693676383686164,0.21083333333333334,4.2959423,0.7432351080246914,0.47369555,0.22869161978585922,0.5686666666666667,0.9586666666666667,1.5238445897759256,1.5238446,0.24907384242870806,0.5686782478457857,0.5686666666666667,1.6040342,0.9162912037037039,0.5236554,0.5812848345059145,0.0885,0.9761666666666666,1.458011754235697,1.4580117,0.6986478883400329,0.09363383704477965,0.0885,1.5347428,0.8832587962962963,0.80343676,0.10301591743000098,0.030833333333333334,0.9761666666666666,1.4466158442527122,1.4466159,0.9737315838888733,0.03179732357577686,0.030833333333333334,1.4862095,0.8836361419753086,0.87724316,0.03409108405182875,0.5693333333333334,0.9586666666666667,1.521066685470599,1.5210668,0.24843853297560853,0.5693044327796274,0.5693333333333334,1.6011102,0.9165213580246914,0.5231078,0.5818566453331455
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lr001_adam,0.457,0.9105,1.74945121481513,1.7494512,0.3567798098966073,0.4521806923055432,0.457,1.8411933,0.8662075,0.88652,0.4588120136722746,0.5966666666666667,0.9475,1.2554968756572564,1.2554969,0.2029467846062803,0.5896971637162827,0.5966666666666667,1.321449,0.9201721913580247,0.7713728,0.5953359855653464,0.5716666666666667,0.9388333333333333,1.359512923256291,1.3595129,0.22853124225462276,0.5667865156740066,0.5716666666666667,1.4308983,0.9104292438271605,0.80237556,0.5776836361285813,0.55,0.9268333333333333,1.457217336261377,1.4572175,0.25136695787636065,0.5467777268245451,0.5499999999999999,1.5337217,0.9008516358024691,0.83228654,0.5607681017577475,0.5358333333333334,0.916,1.5506685701957186,1.5506686,0.27268770231005335,0.5314645962284982,0.5358333333333334,1.6320484,0.8909186728395062,0.85475284,0.5480842576826119,0.49416666666666664,0.895,1.7308419614039563,1.7308418,0.3176337535867304,0.49275031856521806,0.49416666666666664,1.8216411,0.8714700925925924,0.894155,0.51356806419917,0.24416666666666667,0.8416666666666667,3.0723275748791843,3.0731149,0.7295682889168132,0.2363835612154404,0.24416666666666664,3.2335858,0.7527968055555555,0.748242,0.23468603200988744,0.5151666666666667,0.9316666666666666,1.5798472637056906,1.5798472,0.3015232079925735,0.5056588872750386,0.5151666666666668,1.6628152,0.8897246296296295,0.76557374,0.5078142303384219,0.141,0.9518333333333333,1.5218072580152844,1.5218073,0.6048966658077563,0.13781734842281396,0.141,1.6017976,0.8771091049382717,0.97671175,0.1379817363794738,0.0285,0.9518333333333333,1.5782583705700897,1.5782585,0.9700444314446365,0.027967778289450185,0.028500000000000004,1.6246474,0.8624756790123456,1.0750179,0.02832258274984788,0.5163333333333333,0.9323333333333333,1.5752218212002427,1.5752217,0.30016924346736507,0.5068987948047308,0.5163333333333333,1.6579477,0.890183950617284,0.76512164,0.5089585127996179
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lr0001_adam,0.463,0.906,1.7736254517324586,1.7736254,0.37685793414694807,0.4573109282374161,0.46299999999999997,1.8664756,0.8613225,0.9329331,0.4727420572304287,0.5601666666666667,0.9408333333333333,1.3592932621444331,1.3592933,0.24415404064263296,0.560043783364089,0.5601666666666667,1.4305838,0.9079408950617284,0.85126495,0.5734703659889961,0.5108333333333334,0.9248333333333333,1.5375452159339684,1.5375452,0.2925689891752898,0.5105284003365825,0.5108333333333334,1.6181668,0.8906907098765432,0.89405054,0.535185303161194,0.4723333333333333,0.9053333333333333,1.7339010363053124,1.733901,0.3416430968178539,0.4716373796373975,0.4723333333333334,1.8247961,0.8721426543209876,0.9082444,0.5044525616380129,0.43766666666666665,0.889,1.9294889243309248,1.9294889,0.383496984602239,0.435294396448142,0.4376666666666667,2.0306406,0.8514615432098764,0.9193392,0.4720139612712277,0.411,0.8628333333333333,2.1787297206612983,2.1787295,0.4310539808517241,0.40795936797082966,0.4109999999999999,2.292909,0.8254087037037037,0.9276361,0.45256912212653555,0.14933333333333335,0.7853333333333333,3.7122308227639773,3.7122343,0.8701901080370268,0.15136649333916,0.14933333333333335,3.9029317,0.6876918209876545,0.76828307,0.15770415054639758,0.44083333333333335,0.9235,1.780764692100181,1.7807647,0.3933882245986048,0.43912968803685837,0.4408333333333333,1.8740903,0.865211512345679,0.8311315,0.4469384237276757,0.04883333333333333,0.9545,1.5975780659955596,1.5975782,0.809239489638481,0.051715857260350974,0.04883333333333334,1.6798235,0.8598239814814814,1.0655378,0.057074550734589356,0.026833333333333334,0.9545,1.565697013364179,1.565697,0.9726470514740282,0.028013087208437044,0.02683333333333333,1.6112936,0.8649267901234567,1.1004643,0.029982333426852102,0.4435,0.924,1.7683484592368393,1.7683485,0.38882832430727465,0.44182112638823057,0.44350000000000006,1.861029,0.8665849382716049,0.82986474,0.44985394352249425
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lrscheduler_adam,0.471,0.911,1.524462010451409,1.5244621,0.3348549425155423,0.4687329819125491,0.471,1.6035444,0.8752580555555556,1.134201,0.4936030479353521,0.5913333333333334,0.9518333333333333,1.17242355999145,1.1724235,0.21548134104978972,0.5904665316125949,0.5913333333333333,1.2334863,0.9220146913580244,1.0370246,0.6125091520097592,0.5508333333333333,0.9373333333333334,1.3005941834071486,1.3005942,0.2522907225924189,0.5509961537443724,0.5508333333333334,1.3682125,0.9077362345679012,1.0809505,0.5837990391175195,0.5173333333333333,0.927,1.3889582933951279,1.3889583,0.2867052059497134,0.5179198494154922,0.5173333333333334,1.4611094,0.8974620370370371,1.1065737,0.5575102850059773,0.4905,0.9095,1.5053020996926376,1.5053021,0.3114651981828279,0.48972089138978936,0.49050000000000005,1.5834711,0.8813947067901235,1.1356416,0.5295906518338404,0.458,0.8881666666666667,1.6652640571831998,1.665264,0.34778883140441513,0.45662840722775205,0.458,1.7516224,0.8593169753086422,1.1760547,0.5024006991590917,0.24516666666666667,0.8463333333333334,2.4777388433547767,2.4777389,0.7114099975099198,0.24189449106810534,0.2451666666666667,2.6047773,0.7578024999999999,1.0482111,0.24699225953442902,0.5076666666666667,0.9391666666666667,1.3964256239248134,1.3964255,0.3068456146496642,0.504968219776478,0.5076666666666666,1.4692198,0.8944134413580247,1.028493,0.517881682295874,0.119,0.9603333333333334,1.3932764831610558,1.3932763,0.6412398907861026,0.11954262273614054,0.119,1.4661437,0.8864192283950617,1.1735697,0.12645538082462424,0.022833333333333334,0.9603333333333334,1.4552114949697832,1.4552116,0.9766356442719883,0.022889903109247385,0.022833333333333337,1.4942081,0.8746531327160494,1.27664,0.02452827463725612,0.5101666666666667,0.9396666666666667,1.3899331598859772,1.3899332,0.3040963967843363,0.5075128519733134,0.5101666666666668,1.4623928,0.8952666666666665,1.0273324,0.5204972842762939
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lr001_adam,0.48,0.914,1.4685199115762086,1.46852,0.32632309676663857,0.4801749606321916,0.4800000000000001,1.543916,0.8769091666666666,1.190573,0.49564205679951917,0.5965,0.9488333333333333,1.1634241646585848,1.1635957,0.20891685723572112,0.5979081980001993,0.5965,1.2237113,0.9187372993827161,1.0780643,0.6086913748433831,0.5586666666666666,0.9398333333333333,1.2736442996860748,1.2738584,0.24128780129113364,0.5611230178945601,0.5586666666666668,1.3396199,0.9052767901234567,1.1143596,0.5754320128142616,0.5385,0.9268333333333333,1.3586032582233976,1.3588153,0.2670196122838977,0.541322846194044,0.5385000000000001,1.4288546,0.8950683024691358,1.1397198,0.5580418990299322,0.5048333333333334,0.9103333333333333,1.4679325799892298,1.4680363,0.2985974884622713,0.5087418324563169,0.5048333333333332,1.5437016,0.8801684567901233,1.1682509,0.5284085641704135,0.4605,0.891,1.6243642603152264,1.6243643,0.3438120215252741,0.4654151947576737,0.4605,1.7079617,0.8584222067901234,1.2021118,0.49282530197591645,0.2405,0.8526666666666667,2.460470737891042,2.4613025,0.7228072336670224,0.24232511023254802,0.24050000000000002,2.58668,0.7508231327160494,1.084375,0.24747730787870434,0.5138333333333334,0.9383333333333334,1.381102838518686,1.3813,0.29884390167003205,0.5138350410751362,0.5138333333333333,1.4527519,0.8899739814814815,1.0702767,0.5203143919593851,0.11516666666666667,0.9603333333333334,1.4046941471394934,1.404694,0.6505911246461852,0.12008558206341229,0.11516666666666667,1.4776936,0.8824723302469136,1.2334595,0.13097091587285214,0.015833333333333335,0.9601666666666666,1.5129684026986794,1.5129684,0.9860566361115751,0.0164174793779993,0.01583333333333333,1.5547656,0.8643903395061729,1.3475484,0.01785397407940139,0.5158333333333334,0.9388333333333333,1.375495987592088,1.3756927,0.29642261709473616,0.5157890855521728,0.5158333333333334,1.4468585,0.8907404320987654,1.0694085,0.5223333597322737
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lr0001_adam,0.4715,0.9095,1.5293292923804451,1.5293293,0.3436252551365559,0.4685633267713606,0.4715,1.608141,0.8715318055555554,1.1467465,0.4714988635573887,0.5948333333333333,0.9573333333333334,1.1490554726520295,1.1490555,0.2117599235202258,0.5921903422062709,0.5948333333333334,1.2085241,0.9221430555555555,1.0491095,0.5934713201331723,0.5713333333333334,0.9461666666666667,1.2376856023074625,1.2376856,0.23738263082561123,0.5695186128156091,0.5713333333333332,1.301621,0.9106102469135804,1.0953999,0.5726211727696706,0.5418333333333333,0.9325,1.3296738169399407,1.3296739,0.26736322314815775,0.5405823420755974,0.5418333333333333,1.3983736,0.898799351851852,1.1176903,0.5469416486635891,0.5078333333333334,0.9181666666666667,1.4438820834127026,1.4438821,0.3018282834471376,0.5076750275709345,0.5078333333333334,1.5185095,0.8824399228395062,1.1516192,0.5154220429592591,0.4645,0.893,1.6092592250947788,1.6092591,0.34413473162805014,0.4655225080092634,0.4645,1.6922488,0.8593945061728394,1.1830492,0.4798328373424535,0.18233333333333332,0.8191666666666667,2.804564685944835,2.8045645,0.8197395517527897,0.17759864413301757,0.18233333333333332,2.9462304,0.7141137654320987,1.0274556,0.17530274104945742,0.4741666666666667,0.9353333333333333,1.4870337327899563,1.4870338,0.3462209547632855,0.46790395522365885,0.47416666666666674,1.5639689,0.8807407407407407,1.043514,0.4672044865271821,0.06783333333333333,0.963,1.459291038001645,1.459291,0.7570614363857339,0.06842106068702826,0.06783333333333333,1.5348636,0.8738356481481482,1.2516766,0.06997765085986449,0.018833333333333334,0.9626666666666667,1.5103782708438576,1.5103782,0.98187937235035,0.018857415813461974,0.018833333333333334,1.5516678,0.8654739506172839,1.3118867,0.019293575437434485,0.4771666666666667,0.9365,1.4765483822940924,1.4765486,0.34217362196414847,0.47081342664923403,0.47716666666666663,1.5529453,0.8821272685185185,1.0424277,0.47005570064938934
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lrscheduler_adam,0.4685,0.9065,1.5660500340005479,1.56605,0.3436690883416321,0.4667788839421793,0.46849999999999997,1.647499,0.8718277777777779,1.1066936,0.48204435012844876,0.5918333333333333,0.9468333333333333,1.1904418141687998,1.1904418,0.2159539689517742,0.5921587855132286,0.5918333333333332,1.2525167,0.9183160185185185,1.0030856,0.6004652407345341,0.5441666666666667,0.9365,1.3265244757717274,1.3265244,0.2569720345308725,0.5454614973438829,0.5441666666666667,1.3956476,0.9034542592592594,1.044529,0.5596636060455785,0.5226666666666666,0.9188333333333333,1.4417718459351418,1.4417719,0.2865377844762879,0.5248857878960698,0.5226666666666666,1.516795,0.8905280864197531,1.0751173,0.5469889152641698,0.495,0.9028333333333334,1.5497971069832914,1.5497972,0.31342652638708984,0.4978493725731982,0.495,1.6304129,0.876554413580247,1.0957925,0.5217786614660017,0.45516666666666666,0.878,1.7189834196446458,1.7189834,0.35720363882363537,0.457519541545074,0.45516666666666666,1.8082778,0.8542412962962963,1.1266419,0.48669915082470283,0.23933333333333334,0.8468333333333333,2.5829382604866953,2.5829382,0.72600389003574,0.24173699673987917,0.23933333333333334,2.7158492,0.7477157098765431,1.0022433,0.24765133766883704,0.507,0.9363333333333334,1.4210720574982187,1.4210721,0.3036759690592897,0.5067515999958392,0.507,1.4951642,0.8894108024691357,0.99075603,0.511640197406377,0.10583333333333333,0.9565,1.412067640302419,1.4120677,0.6687657847394706,0.11079733442808196,0.10583333333333333,1.4858865,0.8816779629629629,1.1748338,0.11779226116451377,0.02266666666666667,0.9565,1.5027946565958186,1.5027946,0.982918863476107,0.023707748547041458,0.022666666666666665,1.5442513,0.8669367283950619,1.2797728,0.025375590322939907,0.5096666666666667,0.9361666666666667,1.4125627483376766,1.4125628,0.30079203864406934,0.5093967094187412,0.5096666666666667,1.4862148,0.8904604012345679,0.9898213,0.51433126313394
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lr001_sgd,0.4535,0.901,1.6025225529234577,1.6025225,0.3637521852671597,0.45316452870718377,0.4535,1.6856166,0.8601227777777778,1.1737361,0.4548846151798923,0.5543333333333333,0.9415,1.2864667215849286,1.2864667,0.2471224734097865,0.5540596739488601,0.5543333333333333,1.3534638,0.9049448148148148,1.0604728,0.556623507243143,0.5258333333333334,0.9321666666666667,1.3759751225745198,1.3759751,0.2779902180276866,0.5258124525748186,0.5258333333333334,1.4475325,0.8933853858024691,1.0961598,0.5296267657581832,0.5056666666666667,0.9205,1.4631463333957284,1.4631464,0.300058054486529,0.5062459705866372,0.5056666666666667,1.5391786,0.8820564814814814,1.1121944,0.512509451597688,0.4786666666666667,0.9038333333333334,1.5570196644678767,1.5570197,0.3355797896367722,0.4790042357677563,0.4786666666666667,1.6379402,0.8689325925925926,1.1325357,0.48570757133459297,0.4415,0.8823333333333333,1.7009512545136738,1.7009513,0.37190773714199576,0.44144964124624214,0.4415,1.7893255,0.8478150771604938,1.1586708,0.4506067487343766,0.208,0.8178333333333333,2.7432870681522394,2.743287,0.7789018795321723,0.2070739973021288,0.20800000000000002,2.8827755,0.7202033796296297,1.037331,0.20872249509325855,0.4648333333333333,0.926,1.5622637980211054,1.5622638,0.3651044605991469,0.46256035585015703,0.4648333333333333,1.6435218,0.8695636574074074,1.0532413,0.46361919153197045,0.0925,0.9516666666666667,1.490252692960893,1.4902526,0.6984537753046935,0.09426625176128108,0.0925,1.5680133,0.8707099999999999,1.1980233,0.09877244641612927,0.024166666666666666,0.9516666666666667,1.530752324640711,1.5307523,0.9758097695157442,0.024425871698767494,0.024166666666666666,1.5741026,0.863077438271605,1.2841362,0.025158451875824144,0.4655,0.9263333333333333,1.5560305240365917,1.5560306,0.3630393684304802,0.46324739294851575,0.4655,1.6369711,0.8704184259259259,1.0521156,0.46418752599328716
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lr0001_sgd,0.396,0.8815,1.7402476559168072,1.7402478,0.44411076835437224,0.3940371488342055,0.396,1.8297992,0.8327897222222221,1.2960327,0.4003318991294959,0.5191666666666667,0.9278333333333333,1.3878994935365065,1.3878994,0.295878646740327,0.5175772677994257,0.5191666666666668,1.459479,0.8869872067901234,1.2064772,0.520891497048983,0.478,0.9108333333333334,1.5217518606139238,1.5217518,0.3407776983073362,0.4773424995094251,0.4779999999999999,1.600236,0.8670223765432098,1.2362418,0.4828574471867578,0.4605,0.8906666666666667,1.6124760741368398,1.6124761,0.366992118059811,0.46029174594102235,0.46049999999999996,1.6956185,0.853173364197531,1.2420125,0.4679638140016098,0.43116666666666664,0.8763333333333333,1.7344047051141191,1.7344046,0.40565217528538294,0.4311140275312376,0.43116666666666664,1.8238403,0.834796574074074,1.2440246,0.4386717955409808,0.4051666666666667,0.8606666666666667,1.866017716086674,1.8660177,0.4414713791156791,0.4066020544920894,0.4051666666666667,1.9622412,0.8144979938271606,1.258912,0.420345531405523,0.1165,0.7196666666666667,3.222613418248026,3.2226133,0.9031283854454627,0.11709144359461736,0.1165,3.377748,0.6271554012345679,1.1289806,0.1191069964102058,0.36933333333333335,0.8845,1.8568740669378494,1.856874,0.5076529140437016,0.3669847491237481,0.36933333333333335,1.9519193,0.8171829320987655,1.1994666,0.3683659424051871,0.032,0.9371666666666667,1.6304683130381366,1.6304684,0.8654494417938351,0.033491912094632814,0.03200000000000001,1.7003438,0.8450068209876545,1.3683102,0.035910262378723246,0.028,0.9371666666666667,1.6038403125673182,1.6038404,0.9687972442723536,0.028930207228551347,0.027999999999999997,1.6503838,0.8497046913580247,1.4001169,0.030374332020931115,0.37133333333333335,0.8871666666666667,1.839967051623349,1.8399671,0.5028622081080296,0.3691494174890138,0.37133333333333335,1.9341804,0.820061512345679,1.1967038,0.3708856138073001
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lrscheduler_sgd,0.432,0.8925,1.8193884175529207,1.8193884,0.3922180771993613,0.43238628445399085,0.43200000000000005,1.9144027,0.8439130555555556,1.0191633,0.44144148276901696,0.541,0.9376666666666666,1.383866761200005,1.3838669,0.2627583276154247,0.5393935859743783,0.541,1.456411,0.9000188271604938,0.91314113,0.548337669880599,0.5156666666666667,0.9228333333333333,1.511008905562183,1.5110087,0.2902317915364015,0.5155293810590511,0.5156666666666667,1.5901448,0.8854715740740741,0.95620644,0.5308018616080684,0.47883333333333333,0.9095,1.6285255607919846,1.6285255,0.32537767668050144,0.4800254190196943,0.4788333333333334,1.7137669,0.8718638271604938,0.9810156,0.49841625761923797,0.4585,0.8948333333333334,1.7469013148046655,1.7469014,0.35757040087869446,0.4580662434265378,0.4585,1.8382535,0.857841712962963,0.99557847,0.47595445889635907,0.4145,0.8691666666666666,1.927421595967969,1.9274216,0.4118726112735973,0.4140007291051364,0.41450000000000004,2.0282195,0.8340232098765432,1.0238767,0.43510837762433996,0.20833333333333334,0.8076666666666666,3.1595698034830795,3.1595697,0.7784812189022627,0.20424080411300244,0.20833333333333334,3.3233497,0.7150070061728394,0.8465126,0.2073746629417573,0.4565,0.9226666666666666,1.727020846245066,1.7270209,0.3724677273535403,0.4515963991414328,0.4565,1.8175373,0.8638219444444444,0.8871126,0.457034160656863,0.096,0.9486666666666667,1.589119511723308,1.5891194,0.6865484784866863,0.09644288539410426,0.09600000000000002,1.6725278,0.8635672067901234,1.0610571,0.10164424282793143,0.023166666666666665,0.9486666666666667,1.6213129103280068,1.6213129,0.972899913646113,0.023452251613497906,0.02316666666666667,1.669891,0.8562956481481481,1.1471374,0.02520580283808841,0.45716666666666667,0.923,1.718454384827942,1.7184545,0.3706440204371652,0.45238110901625356,0.4571666666666666,1.8085241,0.8648183950617284,0.8862935,0.45779992618250864
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lr001_sgd,0.466,0.9,1.522769184135175,1.5227693,0.3526314384337959,0.4653778361165209,0.4659999999999999,1.599022,0.8685144444444445,1.2955239,0.47564420581265454,0.571,0.9505,1.2101091524040266,1.2101091,0.2374082621331302,0.5719432943215683,0.5710000000000001,1.2711458,0.9143367283950615,1.2118374,0.5780687033361958,0.5348333333333334,0.9331666666666667,1.3199891551618235,1.3199892,0.2715131081511213,0.5370942002702801,0.5348333333333335,1.3866504,0.8997856172839507,1.2465211,0.5450550518581346,0.5131666666666667,0.9193333333333333,1.4177674370168134,1.4177674,0.2965423406940326,0.5163888973935029,0.5131666666666665,1.4894031,0.8850601697530864,1.2617613,0.5252601429054451,0.48183333333333334,0.905,1.5155929818519684,1.515593,0.32861105839913973,0.4855610094843018,0.48183333333333334,1.5922663,0.8701497222222223,1.276225,0.4939380313786427,0.45066666666666666,0.8828333333333334,1.650651336924514,1.6506513,0.3653080875249085,0.45502683474017536,0.45066666666666666,1.7341744,0.8482935185185184,1.2972656,0.4645413349868945,0.197,0.8336666666666667,2.462891166261298,2.4628913,0.7791268220697969,0.19476886358757503,0.197,2.5842297,0.7345612345679011,1.1860214,0.19795800049017054,0.4796666666666667,0.9313333333333333,1.4478696200758987,1.4478698,0.3469764226293863,0.47806326287362066,0.4796666666666667,1.5210581,0.8795464197530863,1.2051388,0.4842473315593894,0.10116666666666667,0.9565,1.4301959578084495,1.4301959,0.690238124429887,0.10073235209164177,0.10116666666666667,1.5030688,0.8800821604938271,1.3181564,0.1052923373103714,0.015166666666666667,0.9563333333333334,1.5227849479614732,1.5227848,0.9860005935564145,0.015046055791442877,0.015166666666666667,1.5643846,0.8642863271604938,1.4028636,0.015541765167377722,0.482,0.9313333333333333,1.442231092211954,1.4422312,0.3440163709096438,0.4804844715261498,0.48200000000000004,1.5151403,0.8803998456790124,1.2044895,0.48683460647646193
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lr0001_sgd,0.4315,0.8925,1.6061368744029743,1.6061369,0.4101206279879714,0.4227815613604319,0.43150000000000005,1.6847309,0.8506958333333333,1.389221,0.43261068826774185,0.524,0.9363333333333334,1.328017966596146,1.328018,0.28693970733878416,0.5206554799597632,0.5240000000000001,1.3935261,0.8952185802469137,1.3410232,0.5301050880481565,0.48833333333333334,0.9175,1.4313027985418296,1.4313028,0.32696842548180094,0.4863203550900204,0.4883333333333334,1.5016235,0.8792921296296295,1.384109,0.49963892061393433,0.45816666666666667,0.8991666666666667,1.5350830136943068,1.535083,0.364672938193267,0.458086238190157,0.4581666666666667,1.6103883,0.8624356172839507,1.4046817,0.47517969461218856,0.4325,0.8766666666666667,1.6476038672996338,1.6476039,0.3984767424805162,0.43270340681322156,0.4325,1.7284663,0.8422996913580247,1.4236325,0.45160921919094854,0.391,0.8518333333333333,1.773450276751153,1.7734501,0.44041436793664046,0.3905512192141013,0.391,1.859941,0.8192442283950617,1.4611188,0.41279315832102725,0.17133333333333334,0.8043333333333333,2.535784042894307,2.535784,0.8250693950460098,0.16711267895510146,0.17133333333333334,2.6560822,0.7016853395061727,1.290709,0.16870080241698057,0.4191666666666667,0.913,1.5630141116758314,1.563014,0.41563731450025554,0.41186048983035733,0.41916666666666663,1.6406356,0.8564371604938271,1.3156899,0.41672189807970683,0.07316666666666667,0.9456666666666667,1.5148824369130538,1.5148824,0.7586764596668429,0.07565453498174939,0.07316666666666669,1.5903101,0.8642178703703702,1.4295818,0.08008852171921654,0.023166666666666665,0.9453333333333334,1.559930609423095,1.5599307,0.9769013593108615,0.02396206528172485,0.02316666666666667,1.6027557,0.8552223148148148,1.4945103,0.025315019733815093,0.4215,0.9146666666666666,1.5557103151473897,1.5557103,0.4121652856359127,0.4142760129528602,0.4215,1.6329792,0.8576441666666668,1.3150439,0.4193684960661458
