model_name,test_101_accuracy_gap,test_101_top5_accuracy_gap,test_101_log_loss_gap,test_101_cross_entropy_loss_gap,test_101_uncertainty_rejection_auc_gap,test_101_f1_score_gap,test_101_recall_gap,test_101_cvar_risk_gap,test_101_roc_auc_gap,test_101_entropy_gap,test_101_precision_gap,test_10c1_accuracy_gap,test_10c1_top5_accuracy_gap,test_10c1_log_loss_gap,test_10c1_cross_entropy_loss_gap,test_10c1_uncertainty_rejection_auc_gap,test_10c1_f1_score_gap,test_10c1_recall_gap,test_10c1_cvar_risk_gap,test_10c1_roc_auc_gap,test_10c1_entropy_gap,test_10c1_precision_gap,test_10c2_accuracy_gap,test_10c2_top5_accuracy_gap,test_10c2_log_loss_gap,test_10c2_cross_entropy_loss_gap,test_10c2_uncertainty_rejection_auc_gap,test_10c2_f1_score_gap,test_10c2_recall_gap,test_10c2_cvar_risk_gap,test_10c2_roc_auc_gap,test_10c2_entropy_gap,test_10c2_precision_gap,test_10c3_accuracy_gap,test_10c3_top5_accuracy_gap,test_10c3_log_loss_gap,test_10c3_cross_entropy_loss_gap,test_10c3_uncertainty_rejection_auc_gap,test_10c3_f1_score_gap,test_10c3_recall_gap,test_10c3_cvar_risk_gap,test_10c3_roc_auc_gap,test_10c3_entropy_gap,test_10c3_precision_gap,test_10c4_accuracy_gap,test_10c4_top5_accuracy_gap,test_10c4_log_loss_gap,test_10c4_cross_entropy_loss_gap,test_10c4_uncertainty_rejection_auc_gap,test_10c4_f1_score_gap,test_10c4_recall_gap,test_10c4_cvar_risk_gap,test_10c4_roc_auc_gap,test_10c4_entropy_gap,test_10c4_precision_gap,test_10c5_accuracy_gap,test_10c5_top5_accuracy_gap,test_10c5_log_loss_gap,test_10c5_cross_entropy_loss_gap,test_10c5_uncertainty_rejection_auc_gap,test_10c5_f1_score_gap,test_10c5_recall_gap,test_10c5_cvar_risk_gap,test_10c5_roc_auc_gap,test_10c5_entropy_gap,test_10c5_precision_gap,fgsm_accuracy_gap,fgsm_top5_accuracy_gap,fgsm_log_loss_gap,fgsm_cross_entropy_loss_gap,fgsm_uncertainty_rejection_auc_gap,fgsm_f1_score_gap,fgsm_recall_gap,fgsm_cvar_risk_gap,fgsm_roc_auc_gap,fgsm_entropy_gap,fgsm_precision_gap,pgd_accuracy_gap,pgd_top5_accuracy_gap,pgd_log_loss_gap,pgd_cross_entropy_loss_gap,pgd_uncertainty_rejection_auc_gap,pgd_f1_score_gap,pgd_recall_gap,pgd_cvar_risk_gap,pgd_roc_auc_gap,pgd_entropy_gap,pgd_precision_gap,cw_accuracy_gap,cw_top5_accuracy_gap,cw_log_loss_gap,cw_cross_entropy_loss_gap,cw_uncertainty_rejection_auc_gap,cw_f1_score_gap,cw_recall_gap,cw_cvar_risk_gap,cw_roc_auc_gap,cw_entropy_gap,cw_precision_gap,deepfool_accuracy_gap,deepfool_top5_accuracy_gap,deepfool_log_loss_gap,deepfool_cross_entropy_loss_gap,deepfool_uncertainty_rejection_auc_gap,deepfool_f1_score_gap,deepfool_recall_gap,deepfool_cvar_risk_gap,deepfool_roc_auc_gap,deepfool_entropy_gap,deepfool_precision_gap,bim_accuracy_gap,bim_top5_accuracy_gap,bim_log_loss_gap,bim_cross_entropy_loss_gap,bim_uncertainty_rejection_auc_gap,bim_f1_score_gap,bim_recall_gap,bim_cvar_risk_gap,bim_roc_auc_gap,bim_entropy_gap,bim_precision_gap
conv2True_32_64fcTrue_320ReLU05_160ReLU02_lr0001_sgd,0.14649999999999996,0.03483333333333338,0.41308553763532063,0.41308552,0.13790112893259565,0.1478165913164099,0.14650000000000007,0.43435967,0.0472133024691358,0.19121271,0.14276602351400303,0.05500000000000005,0.01100000000000001,0.17390570575625008,0.17390555,0.04757222803372538,0.054120958705835,0.05500000000000016,0.18292928,0.01870206790123441,0.08503336,0.04937254413588921,0.11099999999999999,0.024666666666666726,0.3451878944403386,0.34518784,0.09913740405162899,0.10859660500218093,0.11099999999999999,0.36310577,0.038970231481481266,0.14124972,0.09707658006390896,0.14366666666666672,0.043500000000000094,0.4751806155423852,0.47518045,0.13490519083687108,0.13968450097289198,0.1436666666666666,0.4998926,0.055005154320987515,0.16953748,0.12263639804901494,0.18666666666666665,0.0665,0.6625725047654787,0.66257244,0.18801830013115334,0.18213560593601008,0.18666666666666654,0.697096,0.07782901234567885,0.18058687,0.1616257260757824,0.2326666666666667,0.09416666666666673,0.8600263968471524,0.8600263,0.2410113942323298,0.22783238472777145,0.2326666666666667,0.9047409,0.1051317592592591,0.22267812,0.20102225697517978,0.48716666666666664,0.13750000000000007,1.9900348108175423,1.9900348,0.6679113333413582,0.48423520698090317,0.4871666666666667,2.091189,0.230953611111111,0.071531415,0.4813073335717517,0.13349999999999995,0.014833333333333365,0.3793789676551327,0.37937886,0.1278448588180809,0.13336226964953335,0.13350000000000006,0.3991605,0.04197404320987652,0.069628775,0.13326600815556933,0.6101666666666666,0.0,0.4013884637829146,0.40138835,0.5933827894015762,0.6061899710232953,0.6101666666666666,0.4224527,0.059167114197530624,0.2715121,0.6003631670326215,0.66,0.0,0.4054042883879616,0.40540427,0.8417795931081717,0.6589337208880987,0.66,0.39005876,0.05773563271604931,0.34767216,0.6580390562449985,0.13283333333333336,0.01433333333333342,0.37670352973520616,0.37670344,0.12729890507480557,0.13274326448081242,0.13283333333333336,0.39634573,0.04162203703703682,0.06861246,0.1326768586635365
conv2True_32_64fcTrue_320ReLU05_160ReLU02_lrscheduler_sgd,0.14783333333333326,0.026666666666666616,0.5998471665440446,0.5998471,0.14132705219238784,0.1489622922981776,0.14783333333333326,0.6314012,0.04695496913580255,0.112576455,0.14405916868656787,0.03433333333333333,0.007833333333333248,0.1520886224666067,0.15208864,0.03309826751626803,0.033444657232535424,0.03433333333333333,0.16008687,0.012064382716049593,0.052386016,0.02571868383208975,0.08833333333333326,0.017166666666666663,0.37020720456411116,0.37020707,0.08497425922737477,0.08474392975373546,0.08833333333333326,0.38967848,0.02974688271604975,0.09991267,0.06637056346198511,0.11199999999999999,0.028666666666666618,0.49276167052846986,0.49276173,0.11075326294048947,0.10664045892966967,0.11199999999999999,0.51867807,0.040457160493827304,0.1291832,0.08106651005429732,0.15999999999999992,0.049833333333333285,0.7503758250465928,0.75037575,0.1565870939671365,0.15372720778479887,0.15999999999999992,0.7898483,0.062488842592592575,0.15114757,0.12532488939762243,0.22033333333333333,0.07583333333333331,1.0340374676125486,1.0340372,0.22096815108944856,0.2130402015070023,0.22033333333333333,1.0884256,0.08977037037037072,0.19673261,0.17478993091303563,0.485,0.121,3.0773226718267654,3.0773497,0.6838339404791143,0.478762697154411,0.485,3.2388287,0.21062986111111126,0.01937288,0.4775736429968043,0.12716666666666665,0.01749999999999996,0.5195822891619359,0.5195823,0.12624806885986112,0.12702121314548698,0.12716666666666665,0.54692054,0.03757376543209878,0.030586988,0.12498042827674904,0.6073333333333333,0.0,0.45374945362170727,0.45374942,0.5758221147711859,0.602065623946493,0.6073333333333333,0.47762918,0.07060617283950632,0.31036833,0.6032493453526626,0.6649999999999999,0.0,0.4423535436387225,0.4423536,0.8509058103200263,0.6639021374154959,0.6649999999999999,0.42909586,0.07022882716049406,0.38417473,0.6721741787308348,0.12649999999999995,0.01749999999999996,0.5168043848566093,0.51680446,0.1256127594067616,0.12639502821164528,0.12649999999999995,0.5439966,0.037343611111111286,0.0300394,0.12440861744951803
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lr001_adam,0.16483333333333333,0.04133333333333333,0.5656619535276208,0.5656619,0.17613893626576324,0.16170756100098366,0.16483333333333322,0.59519553,0.061269629629629674,0.15003306,0.15939276339414082,0.02516666666666667,0.0043333333333333,0.07170761436974726,0.07170761,0.022305910975436244,0.024191089590244186,0.02516666666666656,0.075451255,0.007304938271604944,0.034885824,0.02286879150106902,0.05016666666666669,0.013000000000000012,0.17572366196878186,0.17572367,0.04789036862377871,0.047101737632520235,0.05016666666666658,0.18490052,0.017047885802469187,0.06588858,0.0405211409378341,0.0718333333333333,0.025000000000000022,0.2734280749738678,0.2734282,0.0707260842455166,0.06711052648198179,0.0718333333333333,0.2877239,0.026625493827160618,0.095799565,0.05743667530866792,0.08599999999999997,0.03583333333333327,0.3668793089082094,0.36687934,0.0920468286792093,0.08242365707802868,0.08599999999999985,0.38605058,0.036558456790123484,0.11826587,0.07012051938380348,0.1276666666666667,0.05683333333333329,0.5470527001164471,0.5470525,0.13699287995588635,0.1211379347413088,0.1276666666666666,0.5756433,0.056007037037037244,0.15766805,0.10463671286724541,0.3776666666666667,0.11016666666666663,1.8885383135916751,1.8893256,0.5489274152859692,0.37750469209108645,0.3776666666666666,1.987588,0.1746803240740742,0.011755049,0.38351874505652794,0.10666666666666669,0.020166666666666666,0.39605800241818145,0.39605796,0.12088233436172943,0.10822936603148825,0.10666666666666647,0.41681743,0.03775250000000019,0.029086769,0.11039054672799353,0.48083333333333333,0.0,0.3380179967277752,0.33801806,0.4242557921769122,0.4760709048837129,0.4808333333333332,0.3557998,0.05036802469135804,0.24022478,0.4802230406869416,0.5933333333333334,0.0,0.3944691092825805,0.39446926,0.7894035578137925,0.5859204750170767,0.5933333333333333,0.3786496,0.06500145061728413,0.33853096,0.5898821943165675,0.10550000000000004,0.019499999999999962,0.3914325599127335,0.3914324,0.11952836983652101,0.10698945850179609,0.10549999999999993,0.41194987,0.037293179012345745,0.028634667,0.10924626426679751
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lr0001_adam,0.14233333333333326,0.04849999999999999,0.5664642815532801,0.5664642,0.17539985032865002,0.14767281592553577,0.1423333333333333,0.59593594,0.061969567901234535,0.13129443,0.13929107833413823,0.04516666666666658,0.013666666666666716,0.15213209196525468,0.15213215,0.04269595682433491,0.044939960798862866,0.04516666666666658,0.1600442,0.015351172839506155,0.04962629,0.03856276957557081,0.09449999999999992,0.02966666666666673,0.33038404575478997,0.33038402,0.09111090535699173,0.09445534382636933,0.09449999999999992,0.34762716,0.03260135802469133,0.092411876,0.076847832403373,0.13299999999999995,0.04916666666666669,0.526739866126134,0.52673984,0.14018501299955582,0.13334636452555437,0.1329999999999999,0.55425644,0.05114941358024694,0.10660571,0.10758057392655407,0.16766666666666663,0.0655,0.7223277541517463,0.7223277,0.18203890078394097,0.16968934771480987,0.16766666666666658,0.76010096,0.07183052469135809,0.11770052,0.14001917429333927,0.1943333333333333,0.09166666666666667,0.9715685504821199,0.97156835,0.22959589703342603,0.1970243761921222,0.19433333333333336,1.0223693,0.09788336419753085,0.12599742,0.1594640134380314,0.45599999999999996,0.1691666666666667,2.505069652584799,2.505073,0.6687320242187287,0.4536172508237919,0.45599999999999996,2.632392,0.23560024691358006,0.033355594,0.4543289850181694,0.16449999999999992,0.031000000000000028,0.5736035219210025,0.5736035,0.19193014078030673,0.1658540561260935,0.16449999999999998,0.6035507,0.05808055555555558,0.029492855,0.16509471183689123,0.5565,0.0,0.39041689581638117,0.39041698,0.6077814058201829,0.5532678869026009,0.5565,0.40928388,0.0634680864197531,0.26389915,0.5549585848299776,0.5784999999999999,0.0,0.35853584318500054,0.35853577,0.7711889676557302,0.5769706569545148,0.5784999999999999,0.3407539,0.05836527777777778,0.29882568,0.5820508021377149,0.16183333333333327,0.03049999999999997,0.5611872890576608,0.56118727,0.1873702404889766,0.1631626177747213,0.16183333333333322,0.5904894,0.05670712962962965,0.028226078,0.1621791920420727
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lrscheduler_adam,0.14883333333333337,0.04933333333333334,0.43539376642377614,0.4353938,0.1442285723066774,0.14973623385049406,0.14883333333333337,0.4575827,0.056391635802468976,0.1514613,0.139465192371726,0.02849999999999997,0.008500000000000063,0.08335531596381718,0.08335519,0.024854970840924806,0.028002684150448265,0.02850000000000008,0.08752465,0.009635000000000171,0.05428487,0.020559088297318895,0.06900000000000006,0.02300000000000002,0.2115259393795157,0.21152592,0.061664352383554,0.06747306201867076,0.06899999999999995,0.22225082,0.023913456790123355,0.09821075,0.049269201189558576,0.10250000000000004,0.033333333333333326,0.29989004936749497,0.29989004,0.09607883574084847,0.10054936634755096,0.10249999999999992,0.31514776,0.03418765432098747,0.123833954,0.07555795530110077,0.12933333333333336,0.0508333333333334,0.4162338556650047,0.41623378,0.120838827973963,0.1287483243732538,0.1293333333333333,0.43750942,0.05025498456790101,0.15290183,0.10347758847323774,0.16183333333333333,0.07216666666666671,0.5761958131555669,0.5761957,0.15716246119555022,0.1618408085352911,0.16183333333333333,0.6056608,0.0723327160493824,0.19331497,0.1306675411479864,0.3746666666666667,0.11399999999999999,1.3886705993271438,1.3886706,0.5207836273010549,0.3765747246949378,0.37466666666666665,1.4588157,0.17384719135802462,0.06547135,0.38607598077264904,0.11216666666666664,0.021166666666666667,0.3073573798971805,0.3073572,0.11621924444079929,0.11350099598656516,0.11216666666666675,0.32325816,0.03723624999999986,0.0457533,0.11518655801120414,0.5008333333333334,0.0,0.3042082391334229,0.30420804,0.45061352057723764,0.4989265930269026,0.5008333333333334,0.32018209,0.04523046296296285,0.19082993,0.5066128594824538,0.597,0.0,0.3661432509421503,0.36614335,0.7860092740631235,0.5955793126537957,0.597,0.34824646,0.05699655864197517,0.2939003,0.6085399656698219,0.10966666666666669,0.020666666666666722,0.3008649158583443,0.30086493,0.1134700265754714,0.11095636378972973,0.10966666666666658,0.31643116,0.03638302469135801,0.04459268,0.11257095603078415
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lr001_adam,0.14400000000000002,0.04633333333333334,0.39220804134893905,0.39220822,0.14379806624099895,0.14415858396922993,0.1439999999999998,0.41182625,0.05223200617283952,0.16542363,0.13510249416205417,0.02749999999999997,0.011500000000000066,0.08711229443131518,0.08728385,0.0263918267100815,0.0264253466012222,0.027499999999999858,0.09162152,0.010403873456790058,0.052914977,0.022053176118190243,0.06533333333333335,0.020500000000000074,0.19733242945880525,0.1975466,0.05876277076549402,0.06321052670686145,0.06533333333333313,0.20753014,0.023864382716049404,0.08921027,0.05531253814731174,0.08550000000000002,0.033500000000000085,0.28229138799612796,0.2825035,0.08449458175825808,0.08301069840737751,0.0854999999999998,0.29676485,0.03407287037037032,0.1145705,0.07270265193164116,0.11916666666666664,0.050000000000000044,0.3916207097619602,0.39172447,0.11607245793663168,0.11559171214510466,0.11916666666666664,0.4116119,0.0489727160493828,0.14310157,0.10233598679115985,0.16349999999999998,0.06933333333333336,0.5480523900879568,0.54805243,0.1612869909996345,0.15891834984374786,0.16349999999999987,0.57587194,0.07071896604938277,0.1769625,0.13791924898565688,0.3835,0.10766666666666669,1.3841588676637724,1.3849907,0.5402822031413828,0.38200843436887355,0.38349999999999984,1.4545902,0.17831804012345676,0.05922568,0.38326724308286897,0.11016666666666663,0.02200000000000002,0.3047909682914165,0.30498815,0.11631887114439243,0.11049850352628532,0.11016666666666663,0.32066214,0.0391671913580246,0.04512739,0.11043015900218822,0.5088333333333334,0.0,0.32838227691222377,0.32838213,0.46806609412054556,0.5042479625380093,0.5088333333333332,0.34560382,0.04666884259259252,0.20831013,0.4997736350887212,0.6081666666666666,0.00016666666666675933,0.4366565324714098,0.4366566,0.8035316055859355,0.6079160652234222,0.6081666666666665,0.42267585,0.0647508333333332,0.32239902,0.612890576882172,0.10816666666666663,0.021500000000000075,0.2991841173648184,0.2993809,0.11389758656909654,0.1085444590492487,0.10816666666666652,0.3147688,0.038400740740740735,0.04425919,0.10841119122929965
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lr0001_adam,0.14866666666666667,0.05349999999999999,0.4548583647729618,0.4548583,0.1550742829561456,0.1482366673336094,0.14866666666666678,0.4779216,0.06020433641975309,0.14480245,0.1468281219807176,0.02533333333333332,0.005666666666666598,0.07458454504454615,0.074584484,0.023208951339815487,0.024609651898699125,0.02533333333333332,0.07830477,0.009593086419752983,0.047165394,0.024855665404934002,0.048833333333333284,0.016833333333333256,0.1632146746999792,0.16321456,0.04883165864520092,0.04728138128936088,0.048833333333333506,0.17140162,0.021125895061728128,0.09345579,0.04570581276843566,0.07833333333333337,0.03049999999999997,0.2552028893324574,0.2552029,0.07881225096774744,0.07621765202937258,0.07833333333333348,0.26815426,0.032936790123456516,0.11574626,0.0713853368745172,0.11233333333333329,0.04483333333333328,0.3694111558052193,0.3694111,0.11327731126672727,0.10912496653403547,0.1123333333333334,0.38829017,0.04929621913580229,0.14967513,0.10290494257884719,0.15566666666666662,0.06999999999999995,0.5347882974872955,0.53478813,0.15558375944763983,0.15127748609570657,0.15566666666666673,0.5620295,0.0723416358024691,0.18110514,0.13849414819565276,0.4378333333333333,0.14383333333333326,1.730093758337352,1.7300935,0.6311885795723794,0.4392013499719524,0.4378333333333334,1.8160111,0.21762237654320982,0.025511503,0.44302424448864886,0.14599999999999996,0.027666666666666617,0.412562805182473,0.41256285,0.1576699825828752,0.14889603888131114,0.14600000000000002,0.43374956,0.050995401234567805,0.04156995,0.15112249901092417,0.5523333333333333,0.0,0.38482011039416175,0.38481998,0.5685104642053236,0.5483789334179417,0.5523333333333335,0.40464425,0.05790049382716034,0.2497325,0.5483493346782418,0.6013333333333333,0.0003333333333332966,0.43590734323637426,0.43590724,0.7933284001699398,0.597942578291508,0.6013333333333334,0.42144847,0.06626219135802458,0.3099426,0.5990334101006718,0.14299999999999996,0.026499999999999968,0.40207745468660905,0.40207756,0.15362264978373816,0.14598656745573596,0.14300000000000013,0.42272592,0.04960887345678999,0.040483594,0.14827128488871694
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lrscheduler_adam,0.15866666666666662,0.050000000000000044,0.4905523135407275,0.4905523,0.16429988626496334,0.1606952186517146,0.1586666666666668,0.5158217,0.05906543209876536,0.15676737,0.14980977620582664,0.03533333333333333,0.009666666666666712,0.1149440937089794,0.1149441,0.03658476687510542,0.035315317080665265,0.03533333333333355,0.12083948,0.012577191358024709,0.053159356,0.03138888559974129,0.08299999999999996,0.020000000000000018,0.251026755311907,0.25102663,0.07760283245420369,0.08201260525001097,0.08300000000000007,0.26397038,0.027438950617283853,0.094602704,0.07219052028869688,0.10450000000000004,0.03766666666666674,0.36627412547532145,0.36627412,0.10716858239961913,0.10258831469782415,0.10450000000000015,0.38511777,0.04036512345679011,0.12519109,0.08486521107010558,0.13216666666666665,0.05366666666666664,0.47429938652347103,0.47429943,0.13405732431042106,0.1296247300206957,0.13216666666666677,0.49873567,0.05433879629629623,0.14586627,0.11007546486827369,0.172,0.07850000000000001,0.6434856991848255,0.64348567,0.17783443674696658,0.1699545610488199,0.1720000000000001,0.6766006,0.07665191358024692,0.17671561,0.14515497550957257,0.3878333333333333,0.10966666666666669,1.5074405400268749,1.5074404,0.5466346879590711,0.3857371058540148,0.3878333333333334,1.5841719,0.1831775000000001,0.052317023,0.38420278866543833,0.12016666666666664,0.020166666666666666,0.34557433703839835,0.34557438,0.12430676698262089,0.12072250259805473,0.12016666666666675,0.3634869,0.041482407407407496,0.040829778,0.1202139289278984,0.5213333333333333,0.0,0.33656991984259865,0.3365699,0.4893965826628018,0.516676768165812,0.5213333333333334,0.35420918,0.04921524691358037,0.22490752,0.5140618651697616,0.6045,0.0,0.4272969361359982,0.42729688,0.8035496613994382,0.6037663540468524,0.6045000000000001,0.41257405,0.06395648148148136,0.3298465,0.6064785360113355,0.11749999999999994,0.020333333333333314,0.3370650278778562,0.3370651,0.12142283656740055,0.11807739317515276,0.11750000000000005,0.3545375,0.04043280864197529,0.039895058,0.11752286320033545
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lr001_sgd,0.13283333333333336,0.05066666666666664,0.4031845768844333,0.40318453,0.14293962218139372,0.13171827991665047,0.13283333333333325,0.42369807,0.05589018518518518,0.1565392,0.1317532276554626,0.03200000000000003,0.010166666666666657,0.08712874554590422,0.08712876,0.026309910324020525,0.030823134674974106,0.03199999999999992,0.091545224,0.01106814814814816,0.043275952,0.030014335592211894,0.0605,0.019499999999999962,0.17663714653549545,0.17663717,0.05717765494192062,0.05907035604901567,0.06049999999999989,0.18561399,0.022627577160493906,0.07896292,0.05701107707717168,0.08066666666666666,0.031166666666666676,0.26380835735670405,0.2638085,0.07924549140076304,0.07863683803719701,0.08066666666666655,0.27726007,0.03395648148148156,0.094997525,0.0741283912376669,0.10766666666666669,0.04783333333333328,0.3576816884288523,0.35768175,0.11476722655100624,0.10587857285607793,0.10766666666666658,0.37602162,0.047080370370370384,0.1153388,0.10093027150076195,0.14483333333333337,0.06933333333333336,0.5016132784746494,0.5016134,0.1510951740562298,0.1434331673775921,0.14483333333333326,0.52740693,0.06819788580246922,0.14147389,0.1360310941009783,0.3783333333333334,0.13383333333333336,1.543949092113215,1.5439491,0.5580893164464062,0.3778088113217054,0.37833333333333324,1.620857,0.19580958333333331,0.020134091,0.37791534774209634,0.12150000000000005,0.025666666666666615,0.362925821982081,0.3629259,0.14429189751338095,0.1223224527736772,0.12149999999999994,0.38160324,0.0464493055555556,0.03604436,0.12301865130338446,0.49383333333333335,0.0,0.29091471692186865,0.29091465,0.4776412122189276,0.4906165568625532,0.49383333333333324,0.30609477,0.0453029629629631,0.18082643,0.48786539641922566,0.5621666666666667,0.0,0.3314143486016867,0.33141434,0.7549972064299781,0.5604569369250667,0.5621666666666666,0.3121841,0.05293552469135798,0.26693928,0.5614793909595308,0.12083333333333335,0.02533333333333332,0.35669254799756733,0.35669267,0.1422268053447142,0.12163541567531849,0.12083333333333324,0.37505257,0.045594537037037086,0.034918666,0.12245031684206775
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lr0001_sgd,0.14849999999999997,0.05566666666666675,0.43345607668007125,0.4334563,0.1780993355321186,0.14825605632892713,0.14849999999999997,0.45544147,0.06596401234567906,0.12528002,0.14364110284546122,0.02533333333333332,0.009333333333333416,0.0811079142997706,0.081107855,0.029867213918073343,0.02471593736370692,0.025333333333333208,0.085121274,0.011766527777777758,0.03572452,0.02308150492597416,0.0665,0.02633333333333332,0.2149602813771878,0.21496022,0.07476626548508253,0.06495070565370753,0.06650000000000006,0.22587836,0.0317313580246914,0.06548917,0.0611155547881993,0.08399999999999996,0.046499999999999986,0.30568449490010385,0.30568457,0.10098068523755738,0.08200145922211027,0.08400000000000002,0.3212608,0.045580370370370216,0.071259856,0.07600918797334733,0.11333333333333334,0.060833333333333406,0.4276131258773832,0.42761302,0.1396407424631293,0.111179177631895,0.11333333333333334,0.44948256,0.06395716049382716,0.07327199,0.10530120643397634,0.1393333333333333,0.07650000000000001,0.559226136849938,0.55922616,0.17545994629342543,0.1356911506710432,0.1393333333333333,0.5878835,0.0842557407407406,0.08815932,0.12362747056943413,0.428,0.21750000000000003,1.91582183901129,1.9158218,0.637116952623209,0.42520176156851525,0.428,2.0033903,0.2715983333333333,0.041772008,0.4248660055647513,0.17516666666666664,0.05266666666666675,0.5500824877011135,0.55008245,0.24164148122144796,0.1753084560393845,0.17516666666666664,0.5775616,0.08157080246913573,0.028713942,0.17560705956977002,0.5125,0.0,0.3236767338014006,0.32367682,0.5994380089715814,0.5088012930684997,0.5125,0.32598615,0.05374691358024675,0.19755757,0.5080627395962338,0.5165,0.0,0.29704873333058224,0.2970488,0.7027858114501,0.5133629979345813,0.5165,0.27602613,0.049049043209876464,0.22936428,0.513598669954026,0.17316666666666664,0.050000000000000044,0.5331754723866131,0.5331756,0.23685077528577597,0.1731437876741188,0.17316666666666664,0.5598227,0.07869222222222216,0.025951147,0.173087388167657
conv4True_4_8_16_32fcTrue_200ReLU00_200ReLU00_160ReLU00_80ReLU00_lrscheduler_sgd,0.14766666666666667,0.0561666666666667,0.5357634302006209,0.5357634,0.16734764992861123,0.14449251236770233,0.1476666666666666,0.5634117,0.06831388888888867,0.15654379,0.1419759459762776,0.03866666666666663,0.01100000000000001,0.10024177384770527,0.1002419,0.03788790034467465,0.03748521084731493,0.03866666666666663,0.10541999,0.012208117283950548,0.05052167,0.03507975886469561,0.06399999999999995,0.025833333333333375,0.22738391820988313,0.22738373,0.06536136426565142,0.06134941576264208,0.06399999999999995,0.23915374,0.026755370370370235,0.09358698,0.05261556713722615,0.10083333333333333,0.03916666666666668,0.34490057343968483,0.3449005,0.10050724940975136,0.09685337780199887,0.10083333333333327,0.36277592,0.04036311728395048,0.11839616,0.0850011711260566,0.12116666666666664,0.05383333333333329,0.4632763274523657,0.4632764,0.1326999736079444,0.1188125533951554,0.12116666666666664,0.4872625,0.05438523148148133,0.13295901,0.1074629698489355,0.16516666666666668,0.07950000000000002,0.6437966086156692,0.64379656,0.18700218400284724,0.16287806771655677,0.16516666666666663,0.67722845,0.07820373456790108,0.1612572,0.1483090511209546,0.3713333333333333,0.14100000000000001,1.8759448161307797,1.8759447,0.5536107916315127,0.37263799270869075,0.3713333333333333,1.9723587,0.1972199382716049,0.016106844,0.37604276580353724,0.12316666666666665,0.026000000000000023,0.4433958588927662,0.44339585,0.1475973000827902,0.1252823976802604,0.12316666666666665,0.4665463,0.04840499999999992,0.024493158,0.1263832680884316,0.4836666666666667,0.0,0.3054945243710081,0.30549443,0.46167805121593625,0.4804359114275889,0.48366666666666663,0.32153678,0.048659737654320856,0.19843763,0.4817731859173631,0.5565,0.0,0.33768792297570704,0.33768785,0.7480294863753629,0.5534265452081952,0.5565,0.3189,0.05593129629629623,0.28451794,0.5582116259072062,0.1225,0.025666666666666615,0.4348293974756423,0.43482947,0.14577359316641514,0.12449768780543963,0.12250000000000005,0.45753312,0.04740854938271588,0.023674011,0.12561750256278592
conv4True_4_8_16_32fcTrue_200ReLU05_200ReLU03_160ReLU03_80ReLU02_lr001_sgd,0.12599999999999995,0.056499999999999995,0.37189217027340016,0.37189233,0.13501659701084762,0.1265962822732007,0.12600000000000006,0.38977993,0.05346509259259269,0.1278156,0.12365408696694902,0.02100000000000002,0.006000000000000005,0.059232138542251844,0.059232116,0.01979342071018192,0.020030824068153263,0.020999999999999908,0.061903715,0.00764280864197564,0.044129133,0.021229589443407804,0.05716666666666659,0.023333333333333317,0.1691121413000487,0.1691122,0.053898266728172994,0.054879918119441484,0.05716666666666648,0.17740834,0.02219391975308649,0.07881284,0.05424324092146893,0.07883333333333331,0.03716666666666668,0.26689042315503864,0.2668904,0.07892749927108433,0.07558522099621867,0.07883333333333342,0.28016102,0.03691936728395073,0.09405303,0.07403814987415847,0.11016666666666663,0.05149999999999999,0.3647159679901937,0.36471605,0.11099621697619144,0.10641310890541977,0.11016666666666663,0.38302422,0.051829814814814856,0.10851669,0.10536026140096089,0.1413333333333333,0.07366666666666666,0.49977432306273917,0.49977434,0.14769324610196022,0.13694728364954623,0.1413333333333333,0.52493227,0.07368601851851875,0.12955737,0.13475695779270908,0.39499999999999996,0.12283333333333335,1.3120141523995232,1.3120143,0.5615119806468486,0.3972052548021465,0.39499999999999996,1.3749876,0.18741830246913604,0.01831317,0.401340292289433,0.11233333333333329,0.02516666666666667,0.29699260621412393,0.29699278,0.12936158120643804,0.11391085551610092,0.11233333333333329,0.31181598,0.04243311728395083,0.037430525,0.11505096122021413,0.4908333333333333,0.0,0.2793189439466748,0.27931893,0.4726232830069387,0.4912417662980798,0.4908333333333333,0.2938267,0.04189737654321002,0.15044808,0.49400595546923215,0.5768333333333333,0.0001666666666666483,0.37190793409969847,0.37190783,0.7683857521334662,0.5769280625982787,0.5768333333333333,0.35514247,0.05769320987654336,0.23515534,0.5837565276122259,0.10999999999999999,0.02516666666666667,0.2913540783501791,0.29135418,0.12640152948669553,0.11148964686357177,0.10999999999999993,0.3058982,0.04157969135802475,0.03678119,0.11246368630314163
